Date,High,Low,Open,Close,Marketcap,Symbol,Name
201801,24129.34,23917.141,23729.923,23712.21,2466018531648.0,N225,Nikkei Index
201802,23492.77,23211.119,22062.107,21991.682,4465975487653.0,N225,Nikkei Index
201803,21971.16,21700.779,21392.058,21395.508,2658510379360.0,N225,Nikkei Index
201804,22495.561,22357.529,21838.27,21868.788,2004354445005.0,N225,Nikkei Index
201805,23050.391,22952.869,22596.084,22590.055,3051871719412.0,N225,Nikkei Index
201806,23011.57,22895.311,22553.507,22562.875,2045728600559.0,N225,Nikkei Index
201807,22949.32,22794.189,22328.984,22322.163,2648351563774.0,N225,Nikkei Index
201808,23032.17,22832.83,22497.419,22494.141,2321642727936.0,N225,Nikkei Index
201809,24286.1,24021.27,23128.176,23159.291,2928903612966.0,N225,Nikkei Index
201810,24448.07,24217.26,22730.664,22690.781,2857979419239.0,N225,Nikkei Index
201811,22583.43,22421.0,21930.907,21967.872,2350935030729.0,N225,Nikkei Index
201812,22698.789,22550.289,21120.038,21032.418,2646678804396.0,N225,Nikkei Index
201901,20892.68,20682.91,20454.139,20460.512,1913769459604.0,N225,Nikkei Index
201902,21610.881,21505.07,21120.859,21123.641,1862857930132.0,N225,Nikkei Index
201903,21860.391,21740.92,21439.202,21414.884,2214457570819.0,N225,Nikkei Index
201904,22362.92,22185.869,21953.512,21964.856,1730890001808.0,N225,Nikkei Index
201905,22190.49,21875.109,21232.164,21218.38,2185763287655.0,N225,Nikkei Index
201906,21497.82,21377.27,21037.831,21060.207,1913306007590.0,N225,Nikkei Index
201907,21823.07,21715.689,21583.019,21593.676,1669464878715.0,N225,Nikkei Index
201908,21556.689,21288.9,20608.35,20629.677,1972437084675.0,N225,Nikkei Index
201909,22255.561,22077.939,21558.196,21585.459,2588321691965.0,N225,Nikkei Index
201910,23008.43,22935.35,22173.899,22197.475,2337656456504.0,N225,Nikkei Index
201911,23608.061,23418.23,23290.604,23278.088,2410382982155.0,N225,Nikkei Index
201912,24091.119,23996.51,23666.928,23660.376,2782524260670.0,N225,Nikkei Index
202001,24115.949,24061.67,23638.809,23642.922,1914806368068.0,N225,Nikkei Index
202002,23995.369,23784.311,23221.869,23180.366,3563312317290.0,N225,Nikkei Index
202003,21719.779,21220.76,19030.616,18974.004,5069396488620.0,N225,Nikkei Index
202004,20365.891,20084.83,19161.326,19208.355,2203589366166.0,N225,Nikkei Index
202005,21955.439,21710.801,20508.896,20543.261,3363573323740.0,N225,Nikkei Index
202006,23185.85,23028.619,22483.547,22486.934,2793894878005.0,N225,Nikkei Index
202007,22965.561,22800.109,22565.712,22529.474,2448128754630.0,N225,Nikkei Index
202008,23431.039,23225.391,22891.389,22901.446,2326702178658.0,N225,Nikkei Index
202009,23622.74,23429.42,23280.367,23306.946,2083525688286.0,N225,Nikkei Index
202010,23725.58,23611.33,23470.674,23464.125,2047517560904.0,N225,Nikkei Index
202011,26834.199,26419.051,25309.874,25384.868,3963411224794.0,N225,Nikkei Index
202012,27602.52,27338.561,26744.141,26772.954,2213722066306.0,N225,Nikkei Index
202101,28979.529,28677.609,28186.269,28189.064,3590563680270.0,N225,Nikkei Index
202102,30714.52,30191.65,29417.664,29458.8,2874879028008.0,N225,Nikkei Index
202103,30485.0,30041.5,29341.977,29315.296,3917322500000.0,N225,Nikkei Index
202104,30208.891,30024.25,29476.798,29426.752,2368377025392.0,N225,Nikkei Index
202105,29685.41,29346.141,28519.684,28517.088,4102523684112.0,N225,Nikkei Index
202106,29157.16,28879.15,28873.284,28939.53,2070158371360.0,N225,Nikkei Index
